CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/30/2021,17:00,BROOKLYN,11216,40.680634,-73.94048,"(40.680634, -73.94048)",DECATUR STREET,THROOP AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,,,,4491192,Sedan,,,,
06/05/2021,16:53,BROOKLYN,11216,40.68899,-73.94503,"(40.68899, -73.94503)",,,263       TOMPKINS AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4423626,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
10/06/2021,12:47,BROOKLYN,11216,40.685463,-73.9506,"(40.685463, -73.9506)",NOSTRAND AVENUE,MONROE STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,4465772,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,Sedan,,
10/04/2021,9:20,BROOKLYN,11216,40.68218,-73.94659,"(40.68218, -73.94659)",MARCY AVENUE,HALSEY STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4465770,Sedan,,,,
06/06/2021,16:16,BROOKLYN,11216,40.68431,-73.95411,"(40.68431, -73.95411)",MADISON STREET,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4426471,Station Wagon/Sport Utility Vehicle,,,,
06/06/2021,4:51,BROOKLYN,11216,40.682835,-73.94092,"(40.682835, -73.94092)",THROOP AVENUE,HALSEY STREET,,1,0,0,0,0,0,1,0,Cell Phone (hand-Held),Unspecified,,,,4426479,Sedan,Sedan,,,
06/07/2021,12:00,BROOKLYN,11216,40.669895,-73.95106,"(40.669895, -73.95106)",,,531       EASTERN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,4426523,Sedan,,,,
06/05/2021,19:12,BROOKLYN,11216,40.683582,-73.953964,"(40.683582, -73.953964)",PUTNAM AVENUE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4426435,Station Wagon/Sport Utility Vehicle,,,,
06/09/2021,0:55,BROOKLYN,11216,40.691704,-73.94849,"(40.691704, -73.94849)",DE KALB AVENUE,MARCY AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4426507,Sedan,E-Bike,,,
06/09/2021,17:26,BROOKLYN,11216,40.678238,-73.94415,"(40.678238, -73.94415)",BROOKLYN AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4426505,Sedan,Sedan,,,
06/09/2021,17:52,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",ATLANTIC AVENUE,NOSTRAND AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4426540,Sedan,Pick-up Truck,,,
06/09/2021,13:00,BROOKLYN,11216,40.67696,-73.94427,"(40.67696, -73.94427)",,,85        BROOKLYN AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4426526,Sedan,,,,
03/27/2022,1:20,BROOKLYN,11216,40.669865,-73.95051,"(40.669865, -73.95051)",EASTERN PARKWAY,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4516175,Sedan,,,,
06/12/2021,22:50,BROOKLYN,11216,40.687244,-73.95469,"(40.687244, -73.95469)",BEDFORD AVENUE,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4426548,Sedan,Sedan,,,
06/10/2021,23:57,BROOKLYN,11216,40.68138,-73.95352,"(40.68138, -73.95352)",BEDFORD AVENUE,HALSEY STREET,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Unspecified,,,,4427075,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/09/2021,22:38,BROOKLYN,11216,40.68218,-73.94659,"(40.68218, -73.94659)",HALSEY STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4427095,Sedan,,,,
04/03/2022,4:35,BROOKLYN,11216,40.67164,-73.95034,"(40.67164, -73.95034)",NOSTRAND AVENUE,SAINT JOHNS PLACE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4515826,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2022,13:35,BROOKLYN,11216,40.680088,-73.94398,"(40.680088, -73.94398)",BROOKLYN AVENUE,FULTON STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4492194,Bike,,,,
12/16/2021,16:45,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4492202,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/18/2021,12:25,BROOKLYN,11216,40.682507,-73.94375,"(40.682507, -73.94375)",TOMPKINS AVENUE,HALSEY STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4428588,Sedan,Bike,,,
05/19/2021,17:00,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE,FULTON STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4428563,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/17/2021,0:40,BROOKLYN,11216,40.67765,-73.949776,"(40.67765, -73.949776)",NOSTRAND AVENUE,PACIFIC STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4428976,Taxi,Sedan,,,
01/04/2022,17:02,BROOKLYN,11216,40.669865,-73.95051,"(40.669865, -73.95051)",EASTERN PARKWAY,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4492281,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/20/2021,18:47,BROOKLYN,11216,40.6802,-73.953285,"(40.6802, -73.953285)",BREVOORT PLACE,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4430403,Bike,,,,
06/22/2021,19:50,BROOKLYN,11216,40.686375,-73.94931,"(40.686375, -73.94931)",,,441       GATES AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4430406,Sedan,Sedan,,,
01/05/2022,15:11,BROOKLYN,11216,40.674313,-73.95009,"(40.674313, -73.95009)",NOSTRAND AVENUE,PROSPECT PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4492529,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
01/05/2022,23:38,BROOKLYN,11216,40.683647,-73.94688,"(40.683647, -73.94688)",MARCY AVENUE,JEFFERSON AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4492508,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/05/2022,7:50,BROOKLYN,11216,40.678318,-73.94693,"(40.678318, -73.94693)",ATLANTIC AVENUE,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4492743,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/06/2022,16:00,BROOKLYN,11216,40.6709,-73.95319,"(40.6709, -73.95319)",ROGERS AVENUE,LINCOLN PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4493228,Sedan,,,,
01/06/2022,13:28,BROOKLYN,11216,40.67416,-73.94732,"(40.67416, -73.94732)",PROSPECT PLACE,NEW YORK AVENUE,,1,0,0,0,1,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,4493188,Bike,Sedan,,,
06/24/2021,9:00,BROOKLYN,11216,40.673065,-73.95586,"(40.673065, -73.95586)",,,685       STERLING PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4431345,Sedan,,,,
06/07/2021,22:21,BROOKLYN,11216,,,,ST JOHNS PLACE,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,4431338,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan
06/25/2021,22:44,BROOKLYN,11216,40.684,-73.95031,"(40.684, -73.95031)",PUTNAM AVENUE,NOSTRAND AVENUE,,1,0,0,0,0,0,1,0,Illnes,,,,,4431214,Station Wagon/Sport Utility Vehicle,,,,
06/25/2021,0:35,BROOKLYN,11216,40.6745,-73.9537,"(40.6745, -73.9537)",BEDFORD AVENUE,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4431333,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/24/2021,4:58,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",FULTON STREET,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,4431206,Sedan,Sedan,Taxi,Taxi,
06/23/2021,14:00,BROOKLYN,11216,40.687523,-73.95476,"(40.687523, -73.95476)",,,1090      BEDFORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4430633,Sedan,,,,
06/18/2021,14:26,BROOKLYN,11216,40.67268,-73.953026,"(40.67268, -73.953026)",STERLING PLACE,ROGERS AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4431346,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/08/2022,14:00,BROOKLYN,11216,40.67268,-73.953026,"(40.67268, -73.953026)",STERLING PLACE,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4493566,Sedan,,,,
06/26/2021,9:00,BROOKLYN,11216,40.678345,-73.94623,"(40.678345, -73.94623)",,,1382      ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4431337,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/26/2021,21:30,BROOKLYN,11216,40.683582,-73.953964,"(40.683582, -73.953964)",PUTNAM AVENUE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4431311,Sedan,,,,
01/10/2022,11:00,BROOKLYN,11216,40.669865,-73.95051,"(40.669865, -73.95051)",EASTERN PARKWAY,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4493818,Ambulance,Pick-up Truck,,,
01/05/2022,16:46,BROOKLYN,11216,40.680088,-73.94398,"(40.680088, -73.94398)",FULTON STREET,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4493997,Sedan,Sedan,,,
01/10/2022,13:35,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4493750,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/23/2021,22:00,BROOKLYN,11216,40.680717,-73.9463,"(40.680717, -73.9463)",MACDONOUGH STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4433150,Station Wagon/Sport Utility Vehicle,,,,
06/24/2021,16:40,BROOKLYN,11216,40.68218,-73.94659,"(40.68218, -73.94659)",MARCY AVENUE,HALSEY STREET,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,4433153,Sedan,,,,
06/20/2021,16:30,BROOKLYN,11216,40.678394,-73.94692,"(40.678394, -73.94692)",ATLANTIC AVENUE,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4433156,Ambulance,Station Wagon/Sport Utility Vehicle,,,
04/07/2022,19:40,BROOKLYN,11216,40.686203,-73.950745,"(40.686203, -73.950745)",GATES AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4517409,Sedan,Sedan,,,
06/28/2021,22:29,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE,PARK PLACE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4433856,Sedan,Sedan,,,
06/23/2021,18:47,BROOKLYN,11216,40.68731,-73.94761,"(40.68731, -73.94761)",QUINCY STREET,MARCY AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4434234,Station Wagon/Sport Utility Vehicle,Bike,,,
05/03/2021,20:45,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",NOSTRAND AVENUE,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4413952,Sedan,E-Scooter,,,
05/10/2021,16:10,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",BEDFORD AVENUE,FULTON STREET,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4415375,Sedan,E-Bike,,,
06/08/2021,22:05,BROOKLYN,11216,40.678963,-73.94965,"(40.678963, -73.94965)",NOSTRAND AVENUE,HERKIMER PLACE,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4426546,E-Bike,Sedan,,,
01/06/2022,17:30,BROOKLYN,11216,40.68086,-73.95441,"(40.68086, -73.95441)",FULTON STREET,SPENCER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4494946,Sedan,,,,
06/26/2021,20:18,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE,FULTON STREET,,4,0,0,0,0,0,4,0,Brakes Defective,Unspecified,Unspecified,Unspecified,Unspecified,4434538,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Taxi,Sedan,Station Wagon/Sport Utility Vehicle
07/05/2021,16:15,BROOKLYN,11216,40.67446,-73.95286,"(40.67446, -73.95286)",ROGERS AVENUE,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4434684,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/12/2022,9:28,BROOKLYN,11216,40.676243,-73.95269,"(40.676243, -73.95269)",ROGERS AVENUE,BERGEN STREET,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4495501,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
10/25/2021,10:43,BROOKLYN,11216,40.679832,-73.95322,"(40.679832, -73.95322)",BEDFORD AVENUE,HERKIMER STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,4471019,Box Truck,Bike,,,
10/20/2021,14:28,BROOKLYN,11216,,,,,,393       MARCUS GARVEY BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4471795,Tractor Truck Diesel,Sedan,,,
10/26/2021,17:50,BROOKLYN,11216,40.669865,-73.95051,"(40.669865, -73.95051)",EASTERN PARKWAY,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4471506,Sedan,,,,
07/03/2022,21:02,BROOKLYN,11216,40.67164,-73.95034,"(40.67164, -73.95034)",SAINT JOHNS PLACE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4544297,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/27/2021,18:55,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",EASTERN PARKWAY,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4472570,Sedan,,,,
07/15/2021,19:02,BROOKLYN,11216,40.67765,-73.949776,"(40.67765, -73.949776)",PACIFIC STREET,NOSTRAND AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4437954,Sedan,Sedan,,,
10/28/2021,5:27,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",FULTON STREET,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4472002,Sedan,Bike,,,
06/20/2021,19:40,BROOKLYN,11216,40.68693,-73.95089,"(40.68693, -73.95089)",NOSTRAND AVENUE,QUINCY STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4438494,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/29/2021,22:45,BROOKLYN,11216,40.670124,-73.95528,"(40.670124, -73.95528)",EASTERN PARKWAY,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4472286,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/23/2021,3:10,BROOKLYN,11216,,,,ATLANTIC AVENUE,NOSTRAND AVENUE,,0,1,0,1,0,0,0,0,Unsafe Speed,,,,,4472717,,,,,
07/18/2021,3:55,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",ROGERS AVENUE,EASTERN PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4438884,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/14/2021,21:30,BROOKLYN,11216,40.685326,-73.94433,"(40.685326, -73.94433)",,,354       TOMPKINS AVENUE,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4439038,Box Truck,Station Wagon/Sport Utility Vehicle,,,
07/19/2021,13:00,BROOKLYN,11216,40.687668,-73.951035,"(40.687668, -73.951035)",NOSTRAND AVENUE,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4438789,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
12/29/2021,17:44,BROOKLYN,11216,40.682384,-73.95127,"(40.682384, -73.95127)",,,118       HANCOCK STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4496626,Sedan,Sedan,,,
01/18/2022,23:30,BROOKLYN,11216,40.675053,-73.947235,"(40.675053, -73.947235)",SAINT MARKS AVENUE,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4496670,Sedan,Sedan,,,
07/18/2021,9:40,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",PARK PLACE,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4440214,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/17/2021,7:25,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",FULTON STREET,NOSTRAND AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4440507,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/23/2021,8:05,BROOKLYN,11216,40.669865,-73.95051,"(40.669865, -73.95051)",EASTERN PARKWAY,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4439691,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/19/2021,0:23,BROOKLYN,11216,40.679832,-73.95322,"(40.679832, -73.95322)",BEDFORD AVENUE,HERKIMER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4440980,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/27/2021,18:00,BROOKLYN,11216,40.676674,-73.95508,"(40.676674, -73.95508)",,,961       BERGEN STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4441679,Station Wagon/Sport Utility Vehicle,,,,
07/26/2021,1:09,BROOKLYN,11216,40.6802,-73.953285,"(40.6802, -73.953285)",BEDFORD AVENUE,BREVOORT PLACE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4441658,Taxi,Sedan,,,
07/26/2021,1:05,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",ATLANTIC AVENUE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4441618,Sedan,,,,
07/18/2021,21:20,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE,PARK PLACE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4441681,Station Wagon/Sport Utility Vehicle,,,,
01/22/2022,4:20,BROOKLYN,11216,40.680214,-73.94628,"(40.680214, -73.94628)",FULTON STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4496621,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,
07/30/2021,16:29,BROOKLYN,11216,40.675762,-73.95522,"(40.675762, -73.95522)",,,557       SAINT MARKS AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4442563,Sedan,PK,,,
07/21/2021,7:45,BROOKLYN,11216,40.67164,-73.95034,"(40.67164, -73.95034)",SAINT JOHNS PLACE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4442534,Sedan,,,,
07/29/2021,19:00,BROOKLYN,11216,,,,,,642       ST MARKS AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4442561,Station Wagon/Sport Utility Vehicle,,,,
08/01/2021,17:35,BROOKLYN,11216,40.67363,-73.95401,"(40.67363, -73.95401)",BEDFORD AVENUE,PARK PLACE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4443449,Sedan,Motorcycle,,,
01/24/2022,7:27,BROOKLYN,11216,40.685047,-73.954254,"(40.685047, -73.954254)",BEDFORD AVENUE,MONROE STREET,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4497313,Sedan,E-Bike,,,
07/29/2021,21:03,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE,PARK PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4444115,Sedan,Sedan,,,
07/04/2022,1:53,BROOKLYN,11216,40.676094,-73.94992,"(40.676094, -73.94992)",NOSTRAND AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4544990,Taxi,Garbage or Refuse,,,
07/30/2021,19:00,BROOKLYN,11216,40.688774,-73.9479,"(40.688774, -73.9479)",MARCY AVENUE,GREENE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4444762,Sedan,,,,
08/02/2021,20:30,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",EASTERN PARKWAY,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4444867,Station Wagon/Sport Utility Vehicle,,,,
08/06/2021,9:00,BROOKLYN,11216,40.67272,-73.947464,"(40.67272, -73.947464)",,,222       NEW YORK AVENUE,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4444335,Sedan,Sedan,,,
06/19/2021,4:50,BROOKLYN,11216,40.677845,-73.95282,"(40.677845, -73.95282)",BEDFORD AVENUE,PACIFIC STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4444887,Sedan,Sedan,,,
04/10/2021,20:45,BROOKLYN,11216,40.675053,-73.947235,"(40.675053, -73.947235)",NEW YORK AVENUE,SAINT MARKS AVENUE,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4444894,E-Scooter,,,,
08/04/2021,18:00,BROOKLYN,11216,40.67187,-73.95464,"(40.67187, -73.95464)",SAINT JOHNS PLACE,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4444126,Sedan,,,,
07/23/2021,13:29,BROOKLYN,11216,40.683647,-73.94688,"(40.683647, -73.94688)",MARCY AVENUE,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4444809,Sedan,Station Wagon/Sport Utility Vehicle,,,
07/31/2021,1:45,BROOKLYN,11216,40.68064,-73.95338,"(40.68064, -73.95338)",BEDFORD AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4444749,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/25/2021,21:31,BROOKLYN,11216,40.670124,-73.95528,"(40.670124, -73.95528)",BEDFORD AVENUE,EASTERN PARKWAY,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4444333,Station Wagon/Sport Utility Vehicle,Bike,,,
06/30/2022,9:33,BROOKLYN,11216,40.680214,-73.94628,"(40.680214, -73.94628)",FULTON STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4544899,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
07/29/2021,16:09,BROOKLYN,11216,40.687107,-73.95583,"(40.687107, -73.95583)",,,146       LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4445646,Sedan,Van,,,
08/06/2021,0:56,BROOKLYN,11216,40.679832,-73.95322,"(40.679832, -73.95322)",BEDFORD AVENUE,HERKIMER STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,4445576,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
08/06/2021,16:11,BROOKLYN,11216,40.672527,-73.95026,"(40.672527, -73.95026)",NOSTRAND AVENUE,STERLING PLACE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4446084,Station Wagon/Sport Utility Vehicle,,,,
07/20/2021,21:18,BROOKLYN,11216,40.67088,-73.9504,"(40.67088, -73.9504)",,,775       NOSTRAND AVENUE,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4446070,E-Bike,,,,
10/23/2021,5:54,BROOKLYN,11216,40.6802409,-73.9467485,"(40.6802409, -73.9467485)",FULTON STREET,NEW YORK AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4470371,Bus,Station Wagon/Sport Utility Vehicle,,,
10/21/2021,14:40,BROOKLYN,11216,40.6813715,-73.9406183,"(40.6813715, -73.9406183)",THROOP AVENUE,MACDONOUGH STREET,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4470375,Station Wagon/Sport Utility Vehicle,E-Bike,,,
08/12/2021,2:02,BROOKLYN,11216,40.68107,-73.94972,"(40.68107, -73.94972)",NOSTRAND AVENUE,MACON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4447234,Sedan,,,,
